Id,WnvPresent
1,0.15532458137526178
2,0.1691566278190012
3,0.12746473461540683
4,0.10675325467588341
5,0.10675325467588341
6,0.10675325467588341
7,0.10675325467588341
8,0.10675325467588341
9,0.15532458137526178
10,0.1691566278190012
11,0.12746473461540683
12,0.10675325467588341
13,0.10675325467588341
14,0.10675325467588341
15,0.10675325467588341
16,0.10675325467588341
17,0.15532458137526178
18,0.1691566278190012
19,0.12746473461540683
20,0.10675325467588341
21,0.10675325467588341
22,0.10675325467588341
23,0.10675325467588341
24,0.10675325467588341
25,0.15532458137526178
26,0.1691566278190012
27,0.12746473461540683
28,0.10675325467588341
29,0.10675325467588341
30,0.10675325467588341
31,0.10675325467588341
32,0.10675325467588341
33,0.15532458137526178
34,0.1691566278190012
35,0.12746473461540683
36,0.10675325467588341
37,0.10675325467588341
38,0.10675325467588341
39,0.10675325467588341
40,0.10675325467588341
41,0.15532458137526178
42,0.1691566278190012
43,0.12746473461540683
44,0.10675325467588341
45,0.10675325467588341
46,0.10675325467588341
47,0.10675325467588341
48,0.10675325467588341
49,0.15532458137526178
50,0.1691566278190012
51,0.12746473461540683
52,0.10675325467588341
53,0.10675325467588341
54,0.10675325467588341
55,0.10675325467588341
56,0.10675325467588341
57,0.15532458137526178
58,0.1691566278190012
59,0.12746473461540683
60,0.10675325467588341
61,0.10675325467588341
62,0.10675325467588341
63,0.10675325467588341
64,0.10675325467588341
65,0.15532458137526178
66,0.1691566278190012
67,0.12746473461540683
68,0.10675325467588341
69,0.10675325467588341
70,0.10675325467588341
71,0.10675325467588341
72,0.10675325467588341
73,0.15532458137526178
74,0.1691566278190012
75,0.12746473461540683
76,0.10675325467588341
77,0.10675325467588341
78,0.10675325467588341
79,0.10675325467588341
80,0.10675325467588341
81,0.15532458137526178
82,0.1691566278190012
83,0.12746473461540683
84,0.10675325467588341
85,0.10675325467588341
86,0.10675325467588341
87,0.10675325467588341
88,0.10675325467588341
89,0.15532458137526178
90,0.1691566278190012
91,0.12746473461540683
92,0.10675325467588341
93,0.10675325467588341
94,0.10675325467588341
95,0.10675325467588341
96,0.10675325467588341
97,0.15532458137526178
98,0.1691566278190012
99,0.12746473461540683
100,0.10675325467588341
101,0.10675325467588341
102,0.10675325467588341
103,0.10675325467588341
104,0.10675325467588341
105,0.15532458137526178
106,0.1691566278190012
107,0.12746473461540683
108,0.10675325467588341
109,0.10675325467588341
110,0.10675325467588341
111,0.10675325467588341
112,0.10675325467588341
113,0.15532458137526178
114,0.1691566278190012
115,0.12746473461540683
116,0.10675325467588341
117,0.10675325467588341
118,0.10675325467588341
119,0.10675325467588341
120,0.10675325467588341
121,0.15532458137526178
122,0.1691566278190012
123,0.12746473461540683
124,0.10675325467588341
125,0.10675325467588341
126,0.10675325467588341
127,0.10675325467588341
128,0.10675325467588341
129,0.15532458137526178
130,0.1691566278190012
131,0.12746473461540683
132,0.10675325467588341
133,0.10675325467588341
134,0.10675325467588341
135,0.10675325467588341
136,0.10675325467588341
137,0.15532458137526178
138,0.1691566278190012
139,0.12746473461540683
140,0.10675325467588341
141,0.10675325467588341
142,0.10675325467588341
143,0.10675325467588341
144,0.10675325467588341
145,0.15532458137526178
146,0.1691566278190012
147,0.12746473461540683
148,0.10675325467588341
149,0.10675325467588341
150,0.10675325467588341
151,0.10675325467588341
152,0.10675325467588341
153,0.15532458137526178
154,0.1691566278190012
155,0.12746473461540683
156,0.10675325467588341
157,0.10675325467588341
158,0.10675325467588341
159,0.10675325467588341
160,0.10675325467588341
161,0.15532458137526178
162,0.1691566278190012
163,0.12746473461540683
164,0.10675325467588341
165,0.10675325467588341
166,0.10675325467588341
167,0.10675325467588341
168,0.10675325467588341
169,0.15532458137526178
170,0.1691566278190012
171,0.12746473461540683
172,0.10675325467588341
173,0.10675325467588341
174,0.10675325467588341
175,0.10675325467588341
176,0.10675325467588341
177,0.15532458137526178
178,0.1691566278190012
179,0.12746473461540683
180,0.10675325467588341
181,0.10675325467588341
182,0.10675325467588341
183,0.10675325467588341
184,0.10675325467588341
185,0.15532458137526178
186,0.1691566278190012
187,0.12746473461540683
188,0.10675325467588341
189,0.10675325467588341
190,0.10675325467588341
191,0.10675325467588341
192,0.10675325467588341
193,0.15532458137526178
194,0.1691566278190012
195,0.12746473461540683
196,0.10675325467588341
197,0.10675325467588341
198,0.10675325467588341
199,0.10675325467588341
200,0.10675325467588341
201,0.15532458137526178
202,0.1691566278190012
203,0.12746473461540683
204,0.10675325467588341
205,0.10675325467588341
206,0.10675325467588341
207,0.10675325467588341
208,0.10675325467588341
209,0.15532458137526178
210,0.1691566278190012
211,0.12746473461540683
212,0.10675325467588341
213,0.10675325467588341
214,0.10675325467588341
215,0.10675325467588341
216,0.10675325467588341
217,0.15532458137526178
218,0.1691566278190012
219,0.12746473461540683
220,0.10675325467588341
221,0.10675325467588341
222,0.10675325467588341
223,0.10675325467588341
224,0.10675325467588341
225,0.15532458137526178
226,0.1691566278190012
227,0.12746473461540683
228,0.10675325467588341
229,0.10675325467588341
230,0.10675325467588341
231,0.10675325467588341
232,0.10675325467588341
233,0.15532458137526178
234,0.1691566278190012
235,0.12746473461540683
236,0.10675325467588341
237,0.10675325467588341
238,0.10675325467588341
239,0.10675325467588341
240,0.10675325467588341
241,0.15532458137526178
242,0.1691566278190012
243,0.12746473461540683
244,0.10675325467588341
245,0.10675325467588341
246,0.10675325467588341
247,0.10675325467588341
248,0.10675325467588341
249,0.15532458137526178
250,0.1691566278190012
251,0.12746473461540683
252,0.10675325467588341
253,0.10675325467588341
254,0.10675325467588341
255,0.10675325467588341
256,0.10675325467588341
257,0.15532458137526178
258,0.1691566278190012
259,0.12746473461540683
260,0.10675325467588341
261,0.10675325467588341
262,0.10675325467588341
263,0.10675325467588341
264,0.10675325467588341
265,0.15532458137526178
266,0.1691566278190012
267,0.12746473461540683
268,0.10675325467588341
269,0.10675325467588341
270,0.10675325467588341
271,0.10675325467588341
272,0.10675325467588341
273,0.15532458137526178
274,0.1691566278190012
275,0.12746473461540683
276,0.10675325467588341
277,0.10675325467588341
278,0.10675325467588341
279,0.10675325467588341
280,0.10675325467588341
281,0.15532458137526178
282,0.1691566278190012
283,0.12746473461540683
284,0.10675325467588341
285,0.10675325467588341
286,0.10675325467588341
287,0.10675325467588341
288,0.10675325467588341
289,0.15532458137526178
290,0.1691566278190012
291,0.12746473461540683
292,0.10675325467588341
293,0.10675325467588341
294,0.10675325467588341
295,0.10675325467588341
296,0.10675325467588341
297,0.15532458137526178
298,0.1691566278190012
299,0.12746473461540683
300,0.10675325467588341
301,0.10675325467588341
302,0.10675325467588341
303,0.10675325467588341
304,0.10675325467588341
305,0.15532458137526178
306,0.1691566278190012
307,0.12746473461540683
308,0.10675325467588341
309,0.10675325467588341
310,0.10675325467588341
311,0.10675325467588341
312,0.10675325467588341
313,0.15532458137526178
314,0.1691566278190012
315,0.12746473461540683
316,0.10675325467588341
317,0.10675325467588341
318,0.10675325467588341
319,0.10675325467588341
320,0.10675325467588341
321,0.15532458137526178
322,0.1691566278190012
323,0.12746473461540683
324,0.10675325467588341
325,0.10675325467588341
326,0.10675325467588341
327,0.10675325467588341
328,0.10675325467588341
329,0.15532458137526178
330,0.1691566278190012
331,0.12746473461540683
332,0.10675325467588341
333,0.10675325467588341
334,0.10675325467588341
335,0.10675325467588341
336,0.10675325467588341
337,0.15532458137526178
338,0.1691566278190012
339,0.12746473461540683
340,0.10675325467588341
341,0.10675325467588341
342,0.10675325467588341
343,0.10675325467588341
344,0.10675325467588341
345,0.15532458137526178
346,0.1691566278190012
347,0.12746473461540683
348,0.10675325467588341
349,0.10675325467588341
350,0.10675325467588341
351,0.10675325467588341
352,0.10675325467588341
353,0.15532458137526178
354,0.1691566278190012
355,0.12746473461540683
356,0.10675325467588341
357,0.10675325467588341
358,0.10675325467588341
359,0.10675325467588341
360,0.10675325467588341
361,0.15532458137526178
362,0.1691566278190012
363,0.12746473461540683
364,0.10675325467588341
365,0.10675325467588341
366,0.10675325467588341
367,0.10675325467588341
368,0.10675325467588341
369,0.15532458137526178
370,0.1691566278190012
371,0.12746473461540683
372,0.10675325467588341
373,0.10675325467588341
374,0.10675325467588341
375,0.10675325467588341
376,0.10675325467588341
377,0.15532458137526178
378,0.1691566278190012
379,0.12746473461540683
380,0.10675325467588341
381,0.10675325467588341
382,0.10675325467588341
383,0.10675325467588341
384,0.10675325467588341
385,0.15532458137526178
386,0.1691566278190012
387,0.12746473461540683
388,0.10675325467588341
389,0.10675325467588341
390,0.10675325467588341
391,0.10675325467588341
392,0.10675325467588341
393,0.15532458137526178
394,0.1691566278190012
395,0.12746473461540683
396,0.10675325467588341
397,0.10675325467588341
398,0.10675325467588341
399,0.10675325467588341
400,0.10675325467588341
401,0.15532458137526178
402,0.1691566278190012
403,0.12746473461540683
404,0.10675325467588341
405,0.10675325467588341
406,0.10675325467588341
407,0.10675325467588341
408,0.10675325467588341
409,0.15532458137526178
410,0.1691566278190012
411,0.12746473461540683
412,0.10675325467588341
413,0.10675325467588341
414,0.10675325467588341
415,0.10675325467588341
416,0.10675325467588341
417,0.15532458137526178
418,0.1691566278190012
419,0.12746473461540683
420,0.10675325467588341
421,0.10675325467588341
422,0.10675325467588341
423,0.10675325467588341
424,0.10675325467588341
425,0.15532458137526178
426,0.1691566278190012
427,0.12746473461540683
428,0.10675325467588341
429,0.10675325467588341
430,0.10675325467588341
431,0.10675325467588341
432,0.10675325467588341
433,0.15532458137526178
434,0.1691566278190012
435,0.12746473461540683
436,0.10675325467588341
437,0.10675325467588341
438,0.10675325467588341
439,0.10675325467588341
440,0.10675325467588341
441,0.15532458137526178
442,0.1691566278190012
443,0.12746473461540683
444,0.10675325467588341
445,0.10675325467588341
446,0.10675325467588341
447,0.10675325467588341
448,0.10675325467588341
449,0.15532458137526178
450,0.1691566278190012
451,0.12746473461540683
452,0.10675325467588341
453,0.10675325467588341
454,0.10675325467588341
455,0.10675325467588341
456,0.10675325467588341
457,0.15532458137526178
458,0.1691566278190012
459,0.12746473461540683
460,0.10675325467588341
461,0.10675325467588341
462,0.10675325467588341
463,0.10675325467588341
464,0.10675325467588341
465,0.15532458137526178
466,0.1691566278190012
467,0.12746473461540683
468,0.10675325467588341
469,0.10675325467588341
470,0.10675325467588341
471,0.10675325467588341
472,0.10675325467588341
473,0.15532458137526178
474,0.1691566278190012
475,0.12746473461540683
476,0.10675325467588341
477,0.10675325467588341
478,0.10675325467588341
479,0.10675325467588341
480,0.10675325467588341
481,0.15532458137526178
482,0.1691566278190012
483,0.12746473461540683
484,0.10675325467588341
485,0.10675325467588341
486,0.10675325467588341
487,0.10675325467588341
488,0.10675325467588341
489,0.15532458137526178
490,0.1691566278190012
491,0.12746473461540683
492,0.10675325467588341
493,0.10675325467588341
494,0.10675325467588341
495,0.10675325467588341
496,0.10675325467588341
497,0.15532458137526178
498,0.1691566278190012
499,0.12746473461540683
500,0.10675325467588341
501,0.10675325467588341
502,0.10675325467588341
503,0.10675325467588341
504,0.10675325467588341
505,0.15532458137526178
506,0.1691566278190012
507,0.12746473461540683
508,0.10675325467588341
509,0.10675325467588341
510,0.10675325467588341
511,0.10675325467588341
512,0.10675325467588341
513,0.15532458137526178
514,0.1691566278190012
515,0.12746473461540683
516,0.10675325467588341
517,0.10675325467588341
518,0.10675325467588341
519,0.10675325467588341
520,0.10675325467588341
521,0.15532458137526178
522,0.1691566278190012
523,0.12746473461540683
524,0.10675325467588341
525,0.10675325467588341
526,0.10675325467588341
527,0.10675325467588341
528,0.10675325467588341
529,0.15532458137526178
530,0.1691566278190012
531,0.12746473461540683
532,0.10675325467588341
533,0.10675325467588341
534,0.10675325467588341
535,0.10675325467588341
536,0.10675325467588341
537,0.15532458137526178
538,0.1691566278190012
539,0.12746473461540683
540,0.10675325467588341
541,0.10675325467588341
542,0.10675325467588341
543,0.10675325467588341
544,0.10675325467588341
545,0.15532458137526178
546,0.1691566278190012
547,0.12746473461540683
548,0.10675325467588341
549,0.10675325467588341
550,0.10675325467588341
551,0.10675325467588341
552,0.10675325467588341
553,0.15532458137526178
554,0.1691566278190012
555,0.12746473461540683
556,0.10675325467588341
557,0.10675325467588341
558,0.10675325467588341
559,0.10675325467588341
560,0.10675325467588341
561,0.15532458137526178
562,0.1691566278190012
563,0.12746473461540683
564,0.10675325467588341
565,0.10675325467588341
566,0.10675325467588341
567,0.10675325467588341
568,0.10675325467588341
569,0.15532458137526178
570,0.1691566278190012
571,0.12746473461540683
572,0.10675325467588341
573,0.10675325467588341
574,0.10675325467588341
575,0.10675325467588341
576,0.10675325467588341
577,0.15532458137526178
578,0.1691566278190012
579,0.12746473461540683
580,0.10675325467588341
581,0.10675325467588341
582,0.10675325467588341
583,0.10675325467588341
584,0.10675325467588341
585,0.15532458137526178
586,0.1691566278190012
587,0.12746473461540683
588,0.10675325467588341
589,0.10675325467588341
590,0.10675325467588341
591,0.10675325467588341
592,0.10675325467588341
593,0.15532458137526178
594,0.1691566278190012
595,0.12746473461540683
596,0.10675325467588341
597,0.10675325467588341
598,0.10675325467588341
599,0.10675325467588341
600,0.10675325467588341
601,0.15532458137526178
602,0.1691566278190012
603,0.12746473461540683
604,0.10675325467588341
